"Estimate.Intercept","Est.Error.Intercept","Q2.5.Intercept","Q97.5.Intercept","Estimate.Dev_1","Est.Error.Dev_1","Q2.5.Dev_1","Q97.5.Dev_1"
1.50590744707661,0.757111361443406,0.10059498,3.138572,1.169041445215,0.928732177624832,-0.265695625,3.225109
-0.534407393653214,0.728405069169383,-2.028082,0.911639925,-0.164709533267536,0.802183595373892,-1.869404,1.44996
0.668970687192321,0.737186641756657,-0.769202025,2.21949575,-0.405504149952857,0.853722919267812,-2.35423975,1.18539975
-1.05548583460375,0.735547205562385,-2.62281,0.352637624999997,-0.472533998156607,0.83036967550703,-2.319259,1.050289
-0.398349896321429,0.73508214119754,-1.90896725,1.0819145,-0.006819326866625,0.789298544856917,-1.63323975,1.65668575
