"rowname","Estimate","Est.Error","l-95% CI","u-95% CI","Rhat","Bulk_ESS","Tail_ESS"
"Intercept",1.39340847732143,0.11470924718325,1.1686445,1.62056025,1.00262782824606,3356.11836729662,2666.47735946068
"Dev_1",-0.475641888202143,0.236819675647444,-0.95254625,0.00466116749999989,1.00091126761216,3685.77135590944,2580.93627740381
